pci,distance_ft,dl_cqi,dl_ri,dl_mcs,dl_brate,dl_ok,dl_nok,dl_percent,dl_bs,ul_pusch,ul_rsrp,ul_ri,ul_mcs,ul_brate,ul_ok,ul_nok,ul_percent,ul_bsr,ul_ta,ul_phr
1,35,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,303,-9
1,40,6,1.0,0,0,0,0,0,0,29.4,-14.5,1,27,4900.0,1,0,0,0,378,-16
1,35,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,342,-9
1,40,6,1.0,0,0,0,0,0,0,n/a,n/a,1,27,0,0,0,0,0,356,-16
1,35,7,1.0,3,656,2,3,60,0,28.7,-11.5,1,27,4900.0,1,0,0,0,285,-11
1,40,5,1.0,0,104,3,1,25,0,27.8,-15.4,1,27,9700.0,2,0,0,0,375,-23
1,35,7,1.0,4,19000.0,11,18,62,0,29.6,-9.9,1,27,42000.0,9,0,0,0,298,-12
1,40,5,1.0,0,72,3,1,25,0,n/a,n/a,1,0,0,0,0,0,0,348,-23
1,35,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,312,-12
1,40,6,1.0,1,120,3,0,0,0,n/a,n/a,1,0,0,0,0,0,0,339,-23
1,35,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,327,-12
1,40,6,1.0,0,0,0,0,0,0,27.5,-17.6,1,27,15000.0,3,0,0,0,330,-17
1,35,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,334,-12
1,40,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,318,-17
1,35,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,324,-12
1,40,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,302,-17
1,35,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,360,-12
1,40,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,288,-17
1,35,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,341,-12
1,40,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,297,-17
1,35,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,314,-12
1,40,5,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,319,-17
1,35,8,1.0,0,0,0,0,0,0,28.8,-9.6,1,27,4900.0,1,0,0,0,283,-8
1,40,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,346,-17
1,35,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,307,-8
1,40,6,1.0,0,0,0,0,0,0,27.5,-18.1,1,27,4900.0,1,0,0,0,382,-18
1,35,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,326,-8
1,40,6,1.0,0,96,4,6,60,0,n/a,n/a,1,0,0,0,0,0,0,336,-18
1,35,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,337,-8
1,40,6,1.0,1,240,6,2,25,0,n/a,n/a,1,0,0,0,0,0,0,323,-18
1,35,7,1.0,0,0,0,0,0,0,29.5,-8.7,1,27,15000.0,3,0,0,0,326,-12
1,40,6,1.0,0,0,0,0,0,0,26.1,-19.3,1,27,4900.0,1,0,0,0,373,-16
1,35,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,331,-12
1,40,5,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,330,-16
1,35,8,1.0,0,0,0,0,0,0,28.7,-14.0,1,27,4900.0,1,0,0,0,336,-11
1,40,5,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,299,-16
1,35,8,1.0,7,720,3,4,57,0,29.7,-6.7,1,27,4900.0,1,0,0,0,368,-13
1,40,6,1.0,0,0,0,0,0,0,n/a,n/a,1,26,0,0,0,0,0,276,-16
1,35,8,1.0,5,1800.0,9,16,64,0,n/a,n/a,1,0,0,0,0,0,0,320,-13
1,40,6,1.0,0,0,0,0,0,0,27.2,-19.2,1,27,9600.0,2,0,0,0,267,-15
1,35,8,1.0,4,392,3,2,40,0,n/a,n/a,1,0,0,0,0,0,0,345,-13
1,40,5,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,283,-15
1,35,8,1.0,5,1100.0,6,4,40,0,n/a,n/a,1,0,0,0,0,0,0,320,-13
1,40,5,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,292,-15
1,35,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,331,-13
1,40,5,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,299,-15
1,35,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,324,-13
1,40,5,1.0,0,0,0,0,0,0,28.4,-16.1,1,27,4900.0,1,0,0,0,299,-32
1,35,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,321,-13
1,40,5,1.0,0,0,0,0,0,0,28.0,-17.0,1,27,9700.0,2,0,0,0,336,-31
1,35,8,1.0,0,0,0,0,0,0,29.3,-8.1,1,27,9700.0,2,0,0,0,323,-12
1,40,5,1.0,0,320,12,10,45,0,27.4,-18.2,1,27,4900.0,1,0,0,0,396,-32
1,35,8,1.0,0,0,0,0,0,0,29.0,-8.8,1,27,9700.0,2,0,0,0,337,-11
1,40,5,1.0,0,112,4,2,33,0,n/a,n/a,1,0,0,0,0,0,0,264,-32
1,35,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,331,-11
1,40,5,1.0,0,0,0,0,0,0,n/a,n/a,1,27,0,0,0,0,0,347,-32
1,35,9,1.0,0,0,0,0,0,0,29.0,-8.5,1,27,4900.0,1,0,0,0,345,-15
1,40,6,1.0,0,0,0,0,0,0,27.8,-18.4,1,0,4900.0,1,0,0,0,367,-20
1,35,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,333,-15
1,40,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,298,-20
1,35,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,350,-15
1,40,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,321,-20
1,35,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,335,-15
1,40,8,1.0,0,0,0,0,0,0,27.4,-16.3,1,27,9700.0,2,1,33,0,325,-14
1,35,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,292,-15
1,40,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,333,-14
1,35,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,291,-15
1,40,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,347,-14
1,35,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,281,-15
1,40,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,350,-14
1,35,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,286,-15
1,40,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,337,-14
1,35,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,314,-15
1,40,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,334,-14
1,35,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,330,-15
1,40,6,1.0,1,40,1,0,0,0,28.6,-15.9,1,27,4900.0,1,0,0,0,309,-14
1,35,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,304,-15
1,40,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,318,-14
1,35,8,1.0,0,0,0,0,0,0,29.0,-8.2,1,27,4900.0,1,0,0,0,282,-9
1,40,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,327,-14
1,35,9,1.0,0,0,0,0,0,0,30.3,-7.5,1,27,4900.0,1,0,0,0,266,-16
1,40,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,347,-14
1,35,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,320,-16
1,40,6,1.0,2,288,4,1,20,0,n/a,n/a,1,0,0,0,0,0,0,321,-14
1,35,8,1.0,0,0,0,0,0,0,28.8,-7.5,1,27,4900.0,1,0,0,0,294,-13
1,40,7,1.0,5,169000.0,42,0,0,0,24.3,-19.4,1,25,141000.0,16,12,42,3910.0,323,-26
1,35,10,1.0,0,0,0,0,0,0,29.5,-7.7,1,27,4900.0,1,0,0,0,293,-6
1,40,8,1.0,6,132000.0,31,10,24,0,24.9,-19.1,1,25,157000.0,20,11,35,0,325,-26
1,35,10,1.0,0,0,0,0,0,0,29.9,-7.6,1,27,4900.0,1,0,0,0,348,-6
1,40,9,1.0,7,3300000.0,338,12,3,0,21.4,-19.2,1,19,288000.0,50,10,16,535,349,-26
1,35,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,350,-6
1,40,10,1.0,8,2200000.0,276,7,2,0,25.3,-18.2,1,25,361000.0,49,18,26,0,342,-20
1,35,9,1.0,0,0,0,0,0,0,29.1,-7.7,1,27,4900.0,1,0,0,0,309,-6
1,40,9,1.0,6,1300000.0,224,1,0,0,18.7,-23.5,1,25,255000.0,43,135,75,0,349,-16
1,35,9,1.0,7,1800.0,8,30,78,0,n/a,n/a,1,0,0,0,0,0,0,249,-6
1,40,8,1.0,6,8400000.0,900,0,0,25600,22.1,-17.4,1,22,469000.0,92,35,27,142,341,-22
1,35,10,1.0,8,1600.0,6,12,66,0,n/a,n/a,1,0,0,0,0,0,0,317,-6
1,40,8,1.0,6,3200000.0,405,5,1,0,23.6,-17.6,1,22,597000.0,74,24,24,0,338,-20
1,35,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,351,-6
1,40,7,1.0,5,69000.0,25,0,0,550,27.7,-17.1,1,27,138000.0,18,2,10,0,343,-22
1,35,6,1.0,0,0,0,0,0,0,27.8,-11.8,1,27,4900.0,1,0,0,0,352,-11
1,40,8,1.0,7,138000.0,56,0,0,0,23.1,-21.3,1,24,334000.0,37,34,47,0,336,-17
1,35,5,1.0,0,0,0,0,0,0,28.4,-12.0,1,27,4900.0,1,0,0,0,317,-13
1,40,9,1.0,7,1500000.0,215,1,0,4720.0,24.4,-19.8,1,24,223000.0,38,15,28,2810.0,335,-21
1,35,7,1.0,4,108000.0,57,5,8,0,18.9,-24.7,1,23,168000.0,27,29,51,0,280,-12
1,40,9,1.0,7,3600000.0,362,17,4,37300.0,20.5,-23.3,1,19,342000.0,54,24,30,0,347,-22
1,35,7,1.0,3,416,4,0,0,0,19.4,-28.0,1,21,17000.0,3,2,40,0,274,-14
1,40,7,1.0,3,1700000.0,369,1,0,0,22.8,-21.8,1,22,382000.0,58,18,23,0,344,-29
1,35,7,1.0,3,104,1,0,0,0,24.0,-23.0,1,16,13000.0,2,0,0,0,309,-15
1,40,7,1.0,4,203000.0,65,1,1,0,24.6,-21.0,1,25,175000.0,27,11,28,0,342,-21
1,35,6,1.0,1,40,1,0,0,0,26.1,-21.7,1,26,4700.0,1,0,0,0,290,-17
1,40,8,1.0,5,22000.0,25,0,0,0,21.0,-23.6,1,22,188000.0,28,17,37,0,353,-20
1,35,6,1.0,0,56,1,0,0,0,26.7,-20.3,1,27,16000.0,3,1,25,0,296,-15
1,40,8,1.0,5,184,1,0,0,0,27.3,-18.8,1,27,12000.0,2,0,0,0,351,-21
1,35,6,1.0,0,0,0,0,0,0,24.8,-21.7,1,27,4900.0,1,1,50,0,275,-19
1,40,7,1.0,3,167000.0,70,0,0,0,27.9,-15.7,1,27,118000.0,25,2,7,3910.0,369,-20
1,35,6,1.0,2,184,3,2,40,0,28.7,-15.2,1,26,4700.0,1,0,0,0,304,-16
1,40,8,1.0,6,756000.0,170,0,0,0,24.7,-18.5,1,24,471000.0,56,21,27,384,361,-22
1,35,8,1.0,5,184,1,0,0,0,29.1,-11.9,1,27,4900.0,1,0,0,0,379,-9
1,40,9,1.0,7,1800000.0,252,1,0,0,24.2,-17.2,1,24,379000.0,53,20,27,0,339,-19
1,35,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,337,-9
1,40,9,1.0,8,419000.0,174,5,2,0,28.9,-12.1,1,27,214000.0,46,0,0,0,345,-18
1,35,9,1.0,0,0,0,0,0,0,28.9,-10.5,1,27,4900.0,1,0,0,0,371,-4
1,40,9,1.0,7,296000.0,93,0,0,0,27.0,-15.7,1,26,344000.0,46,8,14,0,351,-16
1,35,10,1.0,9,608,2,1,33,0,n/a,n/a,1,0,0,0,0,0,0,315,-4
1,40,8,1.0,6,2100000.0,299,0,0,2810.0,28.3,-13.0,1,26,205000.0,43,0,0,0,356,-19
1,35,9,1.0,0,0,0,0,0,0,29.0,-11.9,1,27,4900.0,1,0,0,0,363,-4
1,40,8,1.0,8,746000.0,101,3,2,0,25.4,-16.7,1,25,176000.0,28,10,26,0,347,-20
1,35,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,350,-4
1,40,7,1.0,4,253000.0,65,0,0,0,29.1,-12.4,1,27,77000.0,15,0,0,0,351,-13
1,35,8,1.0,0,0,0,0,0,0,28.7,-9.4,1,27,9700.0,2,0,0,0,360,-6
1,40,8,1.0,5,7900000.0,979,10,1,446000,20.2,-18.0,1,18,693000.0,88,27,23,276,327,-18
1,35,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,327,-6
1,40,8,1.0,6,14000000.0,1400,0,0,683000,29.5,-12.0,1,27,499000.0,100,0,0,384,335,-17
1,35,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,310,-6
1,40,8,1.0,8,18000000.0,1385,15,1,707000,18.8,-17.9,1,17,762000.0,121,27,18,0,320,-25
1,35,9,1.0,7,960,4,3,42,0,n/a,n/a,1,0,0,0,0,0,0,321,-6
1,40,8,1.0,7,14000000.0,1385,15,1,551000,18.6,-18.9,1,17,709000.0,112,31,21,2010.0,343,-17
1,35,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,354,-6
1,40,8,1.0,8,17000000.0,1400,0,0,781000,24.1,-16.2,1,22,784000.0,105,16,13,535,356,-18
1,35,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,338,-6
1,40,8,1.0,10,21000000.0,1397,3,0,868000,29.3,-14.1,1,27,636000.0,100,0,0,745,367,-20
1,35,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,330,-6
1,40,9,1.0,12,23000000.0,1375,25,1,946000,22.5,-17.0,1,20,705000.0,139,13,8,745,347,-18
1,35,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,337,-6
1,40,8,1.0,11,21000000.0,1395,5,0,1040000.0,6.4,-22.2,1,4,673000.0,338,15,4,3910.0,350,-21
1,35,8,1.0,0,0,0,0,0,0,29.3,-10.3,1,27,4900.0,1,0,0,0,350,-15
1,40,8,1.0,12,23000000.0,1390,10,0,1220000.0,23.1,-17.9,1,21,669000.0,108,14,11,745,362,-19
1,35,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,299,-15
1,40,8,1.0,13,26000000.0,1398,2,0,1370000.0,29.1,-15.3,1,27,646000.0,98,0,0,0,362,-20
1,35,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,315,-15
1,40,9,1.0,14,29000000.0,1380,20,1,1660000.0,21.0,-18.5,1,20,617000.0,95,24,20,535,343,-18
1,35,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,301,-15
1,40,9,1.0,11,22000000.0,1363,37,2,1710000.0,17.3,-18.8,1,16,470000.0,130,10,7,142,352,-13
1,35,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,298,-15
1,40,8,1.0,9,18000000.0,1400,0,0,1910000.0,28.1,-14.7,1,26,379000.0,93,4,4,535,363,-15
1,35,6,1.0,0,0,0,0,0,0,27.6,-13.0,1,27,4900.0,1,0,0,0,384,-10
1,40,8,1.0,11,22000000.0,1392,8,0,2120000.0,22.1,-18.1,1,21,470000.0,100,14,12,745,356,-16
1,35,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,345,-10
1,40,8,1.0,9,19000000.0,1358,42,3,2060000.0,22.3,-18.3,1,21,375000.0,96,15,13,384,362,-16
1,35,6,1.0,1,160,4,0,0,0,n/a,n/a,1,0,0,0,0,0,0,331,-10
1,40,8,1.0,8,16000000.0,1400,0,0,746000.0,27.9,-14.6,1,26,252000.0,60,3,4,0,359,-17
1,35,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,351,-10
1,40,8,1.0,11,6100000.0,395,2,0,0,28.6,-15.8,1,27,81000.0,18,0,0,0,358,-18
1,35,7,1.0,3,208,2,0,0,0,n/a,n/a,1,0,0,0,0,0,0,330,-10
1,40,8,1.0,6,199000.0,270,76,21,61,15.6,-24.9,1,11,4500000.0,456,46,9,300000.0,315,-17
1,35,7,1.0,0,0,0,0,0,0,27.4,-15.6,1,27,4900.0,1,0,0,0,354,-11
1,40,7,1.0,4,316000.0,489,35,6,0,15.2,-24.8,1,10,6100000.0,589,11,1,300000.0,316,-22
1,35,6,1.0,0,0,0,0,0,0,28.0,-12.6,1,27,4900.0,1,0,0,0,345,-15
1,40,7,1.0,3,237000.0,389,0,0,0,13.8,-25.0,1,8,4800000.0,587,13,2,300000.0,353,-22
1,35,7,1.0,3,116000.0,48,8,14,0,26.9,-16.2,1,27,75000.0,17,0,0,0,362,-13
1,40,8,1.0,5,230000.0,362,3,0,0,13.1,-25.2,1,7,4800000.0,596,4,0,300000.0,329,-20
1,35,6,1.0,3,18000.0,7,0,0,0,27.0,-15.1,1,27,9700.0,2,0,0,0,363,-13
1,40,8,1.0,6,193000.0,343,0,0,3,13.7,-26.0,1,8,5200000.0,599,1,0,300000.0,338,-22
1,35,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,246,-13
1,40,8,1.0,6,337000.0,447,0,0,0,17.8,-24.7,1,13,8200000.0,589,11,1,300000.0,369,-26
1,35,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,281,-13
1,40,8,1.0,8,325000.0,451,1,0,100,18.7,-23.8,1,14,8800000.0,590,10,1,300000.0,358,-25
1,35,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,312,-13
1,40,8,1.0,7,294000.0,414,40,8,0,19.7,-23.1,1,16,9100000.0,571,28,4,300000.0,356,-25
1,35,7,1.0,7,90000.0,28,28,50,0,23.3,-17.9,1,24,111000.0,13,9,40,0,331,-5
1,40,8,1.0,6,402000.0,339,0,0,0,19.3,-24.4,1,17,8100000.0,510,85,14,300000.0,358,-22
1,35,7,1.0,4,2200000.0,412,57,12,763,25.7,-16.3,1,26,544000.0,82,28,25,0,331,-13
1,40,8,1.0,5,306000.0,321,0,0,3,14.8,-23.9,1,9,5500000.0,583,17,2,14700.0,266,-22
1,35,7,1.0,2,511000.0,282,3,1,0,26.7,-15.4,1,26,338000.0,55,8,12,0,329,-17
1,40,8,1.0,6,3200000.0,442,2,0,0,19.0,-23.0,1,18,976000.0,115,64,35,3910.0,349,-15
1,35,7,1.0,2,407000.0,199,8,3,0,27.1,-15.1,1,26,248000.0,42,6,12,0,345,-12
1,40,8,1.0,6,1900000.0,328,9,2,49000.0,17.4,-21.5,1,19,687000.0,93,46,33,3910.0,317,-25
1,35,6,1.0,1,1600000.0,683,0,0,64500.0,27.7,-14.8,1,26,243000.0,45,7,13,0,344,-12
1,40,7,1.0,3,2300000.0,491,5,1,519,18.7,-24.3,1,19,445000.0,73,40,35,198,316,-12
1,35,6,1.0,2,610000.0,214,2,0,0,24.1,-17.5,1,26,174000.0,29,10,25,0,361,-13
1,40,8,1.0,5,625000.0,212,2,0,0,20.2,-23.8,1,20,564000.0,72,31,30,0,337,-17
1,35,6,1.0,3,323000.0,104,2,1,0,27.3,-16.5,1,27,139000.0,24,4,14,0,349,-13
1,40,7,1.0,2,1700000.0,567,6,1,0,21.6,-18.3,1,21,315000.0,69,13,15,0,353,-19
